管轄,管理番号,名称,緯度,経度,所在地,電話番号
岩手県-釜石保健所,岩手県-釜石-0009,コンノデンタルラボ,39.3677477,141.8984056,岩手県上閉伊郡大槌町大槌第16地割20-44,
岩手県-宮古保健所,岩手県-宮古-0001,藤原歯科技研,39.6644777,141.7353822,岩手県宮古市刈屋第4地割12番地1,
岩手県-宮古保健所,岩手県-宮古-0002,柿本デンタルラボラトリー,39.6736589,141.9594097,岩手県宮古市崎山第1地割21-4,
岩手県-宮古保健所,岩手県-宮古-0003,おおだいら　Ｄentaｌ　Ｗing,39.6429375,141.9180234,岩手県宮古市西ヶ丘4丁目2-8,
岩手県-宮古保健所,岩手県-宮古-0004,Ｄental　Ｐｒestiｇｅ シーラボ,39.6480498,141.9600449,岩手県宮古市中里団地4-11,
岩手県-宮古保健所,岩手県-宮古-0005,ホワイトラボ,33.2488525,129.6930912,岩手県下閉伊郡山田町長崎長崎2-16-25,
岩手県-宮古保健所,岩手県-宮古-0006,デンタル・Ｋ,39.9296684,141.8937733,岩手県下閉伊郡田野畑村和野208-2,
岩手県-宮古保健所,岩手県-宮古-0007,デンタルラボ佐々木,39.9389143,141.9373073,岩手県下閉伊郡田野畑村羅賀166,
岩手県-宮古保健所,岩手県-宮古-0008,マリンデンタル株式会社,39.4743886,141.9491008,岩手県下閉伊郡山田町北浜町104-4,
岩手県-宮古保健所,岩手県-宮古-0009,小野寺歯科技工所,39.6449681,141.9455772,岩手県宮古市西町1-1-5,
岩手県-宮古保健所,岩手県-宮古-0010,デンタルウエスト,39.4591862,141.9368276,岩手県宮古市飯岡5-25-17,
岩手県-宮古保健所,岩手県-宮古-0011,岩間デンタル・ラボ,39.6446943,141.9405176,岩手県宮古市鴨崎町4-31,
岩手県-久慈保健所,岩手県-久慈-0001,（有）小柳ヒューマンデント,40.192431,141.7620172,岩手県久慈市八日町1-37,
岩手県-久慈保健所,岩手県-久慈-0002,畠山デンラルラボ,40.1312346,141.781924,岩手県久慈市宇部町第3地割2-10,
岩手県-久慈保健所,岩手県-久慈-0003,デンタルマーリン,40.1973762,141.7500096,岩手県久慈市寺里第33地割57-22みどり荘9号,
岩手県-久慈保健所,岩手県-久慈-0004,三上デンタルラボ,40.1968292,141.7558604,岩手県久慈市栄町第31地割42-1,
岩手県-二戸保健所,岩手県-二戸-0001,Ｎ`ｓデンタルラボラトリー,40.3062792,141.3162374,岩手県二戸市仁左平字下構31,
岩手県-二戸保健所,岩手県-二戸-0002,チェリーデンタルラボ,40.2758472,141.2936227,岩手県二戸市米沢字下村3-1,
岩手県-二戸保健所,岩手県-二戸-0003,ハーモナイズ・デンタル・ラボラトリー,40.2735673,141.29767,岩手県二戸市福岡字横丁15-8,
岩手県-二戸保健所,岩手県-二戸-0004, ａ ｎ ｔ  （アント）,40.291474,141.2871322,岩手県二戸市米沢字家ノ上13-1,
