管轄,管理番号,名称,緯度,経度,所在地,電話番号
相双保健所,7,サン・セラミックアート,37.6242614,140.9468642,福島県南相馬市原町区国見町３丁目１８－２３,
相双保健所,8,及川歯科技工所,37.6244151,140.9437603,福島県南相馬市原町区大木戸字松島３１９－５,
相双保健所,9,佐藤歯科技工所,37.7022528,140.9653382,福島県南相馬市鹿島区西町１－３２－１,
相双保健所,10,ラボ岡本,37.7092635,140.9904979,福島県南相馬市鹿島区北海老字松坂131,
相双保健所,11,田中歯科技工所,37.569126,140.985861,福島県南相馬市小高区小高字八景７,
相双保健所,12,ＳＡＳＡＫＩデンタルラボラトリー,37.5542318,141.0068316,福島県南相馬市小高区福岡字有山１１４,
相双保健所,13,モンマセラミック,37.56426099999999,140.9872493,福島県南相馬市小高区仲町１－７５-２,
相双保健所,14,デンタルラボ・タスク,37.5541425,140.9588078,福島県南相馬市小高区飯崎字南原４７－５,
相双保健所,15,デンタルラボ・真,37.6265809,140.9598136,福島県南相馬市原町区橋本町4-12-3,
相双保健所,16,ベースラボ,37.6333958,140.9626305,福島県南相馬市原町区橋本町1-107,
相双保健所,17,西歯科技工所,37.5614212,140.9923391,福島県南相馬市小高区南町１丁目２６－１,
相双保健所,18,佐藤デンタルラボラトリー,37.8051592,140.8965366,福島県相馬市小野字下薬師堂１５－６,
相双保健所,19,デンタルラボプロテック,37.8032527,140.9105834,福島県相馬市中村字外並田74-4,
相双保健所,20,株式会社オオイデザイン,37.80330120000001,140.9183387,福島県相馬市中村字川沼73番地,
相双保健所,21,新妻デンタル工房,37.2418599,140.9649816,福島県双葉郡広野町上北迫字鶴ケ崎１１７,
相双保健所,22,髙原デンタルテック,37.2535639,140.9939213,福島県楢葉町大字山田岡字南広畑４０ー８,
相双保健所,23,渡辺デンタルラボ,37.3614691,140.9837551,福島県双葉郡富岡町上手岡字下千里２１４,
相双保健所,24,三瓶技工所,37.3599424,140.9963585,福島県双葉郡富岡町字夜の森南５丁目７,
相双保健所,25,エースデンタル,37.36354499999999,141.001905,福島県双葉郡富岡町本岡字新夜の森９２－１,
相双保健所,26,石田歯科技工所,37.38443669999999,140.9603249,福島県双葉郡大熊町大川原字南平８９７,
相双保健所,27,熊歯科技工所,37.3968471,140.9817504,福島県双葉郡大熊町大字熊字旭台405,
相双保健所,28,有限会社デンタルラボ白岩,37.4664473,141.0141393,福島県双葉郡双葉町中田字西迫７,
いわき市保健所,1,Ｆ．Ｔ．デンタルラボラトリ－,37.025123,140.8940263,福島県いわき市自由ヶ丘45-5,
いわき市保健所,2,武井技工所,37.0275152,140.9084635,福島県いわき市郷ヶ丘二丁目20-8,
いわき市保健所,3,倉本歯科技工所,37.0421992,140.8919263,福島県いわき市明治団地8-6,
いわき市保健所,4,新妻歯科技工所,37.0375611,140.9158269,福島県いわき市平中山字柳町75-3,
いわき市保健所,5,如蘭技工室(有),37.0737355,140.9496629,福島県いわき市平泉崎字向原8-4,
いわき市保健所,6,田久歯科技工所,37.0229547,140.9014024,福島県いわき市郷ヶ丘一丁目44-8,
いわき市保健所,7,荒井デンタルラボラトリ－,37.0302739,140.8903901,福島県いわき市自由ヶ丘3-3,
いわき市保健所,8,いわきデンタルア－ト,37.0342989,140.9107732,福島県いわき市平中山字宮下1-50,
いわき市保健所,9,鈴木歯科技工所,37.0134691,140.9111862,福島県いわき市中央台飯野二丁目11-3,
いわき市保健所,10,堀越デンタルラボラトリ－,37.0117706,140.9714058,福島県いわき市平沼ノ内字新街33,
いわき市保健所,11,四家技工所,37.028446,140.915252,福島県いわき市郷ヶ丘四丁目18-21,
いわき市保健所,12,(有)Ｔａｋｕ・Ｍｉｃ,37.0277074,140.9013113,福島県いわき市郷ヶ丘一丁目10-8,
いわき市保健所,13,ヨシダデンタル技専,37.0178875,140.907317,福島県いわき市中央台飯野一丁目38-10,
いわき市保健所,14,スズキデンタルラボラトリー,37.0643354,140.8833202,福島県いわき市平字胡麻沢37,
いわき市保健所,15,長谷川技工所,37.0813471,140.9517357,福島県いわき市平馬目字火の宮49,
いわき市保健所,16,中島歯科技工所,37.06896649999999,140.9420099,福島県いわき市平下神谷字北一里塚83-2,
いわき市保健所,17,松﨑デンタル・ラボ,37.0045459,140.9198092,福島県いわき市中央台鹿島ニ丁目12-１,
いわき市保健所,18,スタア　デンタル　ラボラトリー,37.0788095,140.9016734,福島県いわき市石森二丁目5-12,
いわき市保健所,19,赤塚デンタルラボ,37.0620811,140.9372476,福島県いわき市平中神谷字下知内77,
いわき市保健所,20,WADALAB,37.0797425,140.8814905,福島県いわき市平下平窪字竹ノ内12-10,
いわき市保健所,21,秀デンタル,37.0227994,140.9074939,福島県いわき市郷ヶ丘二丁目97-9,
いわき市保健所,22,デンタルアートアツミ,37.0723639,140.9503078,福島県いわき市平下神谷字出口48-2,
いわき市保健所,23,エースデンタル,37.0281275,140.9159353,福島県いわき市郷ケ丘４丁目１９－３６,
いわき市保健所,24,坂本歯科技研,37.0684718,140.9464062,福島県いわき市平下神谷字宿129,
いわき市保健所,25,(有)ワタナベモダンデンタル,36.9516266,140.8993692,福島県いわき市小名浜寺廻町10-8,
いわき市保健所,26,(有)惣次,36.951008,140.9003527,福島県いわき市小名浜寺廻町11-19,
いわき市保健所,27,上田歯研,36.9533405,140.885344,福島県いわき市小名浜燈籠原1-51,
いわき市保健所,28,Ｍ・Ｓデンタルスタジオ,36.9545147,140.8985479,福島県いわき市小名浜中町境15-7,
いわき市保健所,29,ヤカズ・デンタル・ラボ,36.9823666,140.8978602,福島県いわき市鹿島町御代字堂ノ前22-8,
いわき市保健所,30,熊谷歯研,36.9604008,140.8480506,福島県いわき市泉玉露五丁目19-7,
いわき市保健所,31,久保木歯科技工所,36.9640542,140.8525686,福島県いわき市泉ヶ丘二丁目5-15,
いわき市保健所,32,坂本歯科技工所,36.9594076,140.9018716,福島県いわき市小名浜君ケ塚7-17,
いわき市保健所,33,トータルセラミック(株),36.9520348,140.8906339,福島県いわき市小名浜字道珍129-1,
いわき市保健所,34,高橋歯科技工所,36.9531568,140.8911788,福島県いわき市小名浜字道珍108-2,
いわき市保健所,35,ＤIＧ,36.9664411,140.8573387,福島県いわき市泉ヶ丘五丁目12-6-102,
いわき市保健所,36,イーストラボラトリー,36.965459,140.8902976,福島県いわき市小名浜大原字東田林30,
いわき市保健所,37,國井デンタルラボラトリー,36.9780311,140.8901009,福島県いわき市小名浜住吉字八合3-1,
いわき市保健所,38,高瀬歯科補綴研究所,36.9085954,140.7886069,福島県いわき市錦町中央一丁目1-3,
いわき市保健所,39,ラボ・フリーダム　,36.9154622,140.8000874,福島県いわき市植田町南町一丁目5-3,
いわき市保健所,40,松栄歯研,36.9258726,140.8036314,福島県いわき市東田町堤下39-1,
いわき市保健所,41,(有)ロッキーデンタル,36.89327189999999,140.7607614,福島県いわき市勿来町窪田伊賀屋敷65,
いわき市保健所,42,(有)櫛田歯科技工所,36.9243446,140.812476,福島県いわき市東田町金子平74,
いわき市保健所,43,コアデンタルラボいわき,36.9209752,140.800524,福島県いわき市植田町中央二丁目12-15,
いわき市保健所,44,山本歯科技工所,36.9164458,140.7994069,福島県いわき市植田町本町二丁目4-6,
いわき市保健所,45,シーズデンタル,36.9178522,140.8080535,福島県いわき市佐糠町東二丁目8-5,
いわき市保健所,46,山口デンタル工房,36.917476,140.8081905,福島県いわき市佐糠町東二丁目8-9,
いわき市保健所,47,KIデンタルラボ,36.8865963,140.7741332,福島県いわき市勿来町四沢作田23-１,
いわき市保健所,48,ラボ・ライズ,36.8938054,140.7495227,福島県いわき市勿来町窪田酒井原6-7　サンクレスト1-B棟,
いわき市保健所,49,バイオニックＤＬ,36.9083984,140.788509,福島県いわき市錦町中央一丁目1-5,
いわき市保健所,50,ＹoＳiＤAデンタルラボ,37.0347861,140.8412719,福島県いわき市内郷内町桜本135-67,
いわき市保健所,51,Ｈiro Ｄental Ｗorkshop,37.0369518,140.856769,福島県いわき市内郷綴町榎下35-2,
いわき市保健所,52,円谷歯科技研,37.035064,140.8462127,福島県いわき市内郷内町前田81,
いわき市保健所,53,本間歯科技工所,37.0400886,140.8633058,福島県いわき市内郷綴町沼尻84,
いわき市保健所,54,高橋歯科技工所,37.0396948,140.8665684,福島県いわき市内郷綴町高野作115,
いわき市保健所,55,佐川デンタルラボラトリー,37.0476847,140.8580094,福島県いわき市内郷高坂町一丁目55-3,
いわき市保健所,56,ファインデンチャー・ラボラトリー,37.0404471,140.8668269,福島県いわき市内郷綴町高野作119-1,
いわき市保健所,57,東邦歯研,36.9885923,140.8445156,福島県いわき市常磐白鳥町竜ケ崎70-6,
いわき市保健所,58,土屋デンタルラボラトリ－,36.9886073,140.8733791,福島県いわき市常磐下船尾町村山57-1,
いわき市保健所,59,Ｋ＆Ｋ　Dental Laboratory,36.9818148,140.8571151,福島県いわき市常磐西郷町金山371-5,
いわき市保健所,60,ヤナイデンタルア－ト,36.9940001,140.8313071,福島県いわき市常磐上湯長谷町釜ノ前140-164,
いわき市保健所,61,若松ラボセンタ－,37.0115574,140.8443317,福島県いわき市常磐湯本町三函93,
いわき市保健所,62,ニュ－デンタル,37.0194714,140.8963646,福島県いわき市若葉台二丁目2-11,
いわき市保健所,63,One by Oneデンタルラボ,36.9939954,140.8317215,福島県いわき市常磐上湯長谷町釜の前140-166,
いわき市保健所,64,馳夫デンタル工房,37.0107531,140.8476929,福島県いわき市常磐湯本町向田1-11,
いわき市保健所,65,村越デンチャ－ラボラトリ－,36.99209,140.8388609,福島県いわき市桜ヶ丘一丁目35,
いわき市保健所,66,鈴木工房,37.0040887,140.8620041,福島県いわき市常磐水野谷町千代鶴135-4,
いわき市保健所,67,吉田ラボラトリー,36.9832882,140.8573261,福島県いわき市常磐西郷町金山252-3,
いわき市保健所,68,酒井デンタルスタジオ,36.9952012,140.8411823,福島県いわき市桜ケ丘四丁目144,
いわき市保健所,69,デンタルラボ廣,36.9986905,140.8372983,福島県いわき市常磐上湯長谷町山ノ神前24-24,
いわき市保健所,70,佐々木歯科技工所　,37.0053624,140.8501673,福島県いわき市常磐湯本町天王崎45,
いわき市保健所,71,Ｋ．Ｏデンタル・ラボ,36.9875975,140.8706167,福島県いわき市常磐下船尾町古内40-2,
いわき市保健所,72,キダデンタルセラミック,36.9896466,140.855095,福島県いわき市常磐下湯長谷町三丁目3,
いわき市保健所,73,草野歯科技工所,37.0909248,140.9627933,福島県いわき市四倉町狐塚字松崎69,
いわき市保健所,74,若松歯科技工所,37.1101916,140.9942661,福島県いわき市四倉町字六丁目215-1,
いわき市保健所,75,清美歯科技工所,37.1102972,140.9869234,福島県いわき市四倉町字西四丁目98,
いわき市保健所,76,若松歯科技工所,37.0879979,140.964931,福島県いわき市四倉町狐塚字西原95-1,
いわき市保健所,77,シャインデンタルラボラトリ－,37.1116625,140.9949407,福島県いわき市四倉町字六丁目259-1,
いわき市保健所,78,吉本デンタルラボ,37.1113103,140.9951929,福島県いわき市四倉町字六丁目254-1,
いわき市保健所,79,いわき歯研,37.1067185,140.9792588,福島県いわき市四倉町字梅ケ丘145,
いわき市保健所,80,岡田歯科技工所,37.0949027,140.9745008,福島県いわき市四倉町上仁井田松葉115,
いわき市保健所,81,渡辺歯科技工所,37.0970905,140.9829927,福島県いわき市四倉町上仁井田字北浜73-1,
いわき市保健所,82,渡辺歯科技工所,37.0979603,140.960163,福島県いわき市四倉町狐塚出口48,
いわき市保健所,83,米倉歯科技工所,37.05561220000001,140.833217,福島県いわき市好間町上好間字田代66,
いわき市保健所,84,オ－デント・ラボラトリ－,37.0588289,140.8600827,福島県いわき市好間町下好間字一町坪9-1,
いわき市保健所,85,ヒロカワ・デンタル・ラボラトリ－,37.0664341,140.8615067,福島県いわき市好間町北好間字上野105,
いわき市保健所,86,デンタルア－ト長瀬,37.0658454,140.8397494,福島県いわき市好間町上好間字大堰1,
いわき市保健所,87,ＴＳＦ,37.065346,140.8760687,福島県いわき市好間町今新田字畑合20,
いわき市保健所,88,デンタル・ラボヒラキ,37.0663348,140.8677462,福島県いわき市好間町小谷作字畑8,
いわき市保健所,89,(有)パイロット歯研　,37.058945,140.8627328,福島県いわき市好間町下好間字叶田27-3,
いわき市保健所,90,Ｋｏｕ　Ｄｅｎｔａｌ　ＬＡＢＯＲＡＴＯＲＹ,37.0630312,140.8445393,福島県いわき市好間町上好間字上野原１０５,
いわき市保健所,91,眞田歯科補綴,37.1356153,140.8579281,福島県いわき市小川町上小川字後原7-1,
いわき市保健所,92,新妻デンタルラボ,37.143928,140.9683424,福島県いわき市大久町小久字菖蒲作7,
いわき市保健所,93,MooG DENTAL LAB,37.1363195,140.9651029,福島県いわき市大久町小山田字西ノ切3-1,
いわき市保健所,94,Tデンタルラボ,37.0878828,140.9720274,福島県いわき市四倉町下仁井田字道庭147,
いわき市保健所,95,橋本歯科技工所,37.0321968,140.8425342,福島県いわき市内郷白水町蛭内79-12-15号,
いわき市保健所,96,いずみ歯科工房,36.9477495,140.8588021,福島県いわき市泉町滝尻字泉町１４２－４,
いわき市保健所,97,桐生歯科技研,36.9879642,140.844579,福島県いわき市常磐白鳥町竜ケ崎２１－６,
いわき市保健所,98,デンタル・クラフト,36.9238199,140.8141882,福島県いわき市東田町金子平1-48,
いわき市保健所,99,イーストマンD.L,36.9205797,140.7802607,福島県いわき市中岡町４-４-３,
いわき市保健所,100,佐藤技工所,37.1281301,140.8451021,福島県いわき市小川町高萩字手ノ倉15-3,
